x,y,z,old_gid,gid,dim1,dim2,dim3,dim01
1891.021,21299.826,39.524,5212,8060,2,1.907,1.708,2.585
1891.075,21299.789,39.59,5212,8060,2,1.907,1.708,2.585
1891.12,21299.832,39.602,5212,8060,2,1.907,1.708,2.585
1891.078,21299.75,39.623,5212,8060,2,1.907,1.708,2.585
1891.066,21299.867,39.588,5212,8060,2,1.907,1.708,2.585
1891.076,21299.789,39.603,5212,8060,2,1.907,1.708,2.585
1890.545,21299.918,40.066,5212,8080,2,1.907,1.617,
1891.124,21299.553,39.912,5212,8100,2,2,1.833,2.322
1891.057,21299.51,39.951,5212,8100,2,2,1.833,2.322
1891.044,21299.588,39.989,5212,8100,2,2,1.833,2.322
1891.037,21299.588,39.911,5212,8100,2,2,1.833,2.322
1891.053,21299.508,39.925,5212,8100,2,2,1.833,2.322
1891.113,21299.592,39.968,5212,8100,2,2,1.833,2.322
1891.124,21299.553,39.912,5212,8100,2,2,1.833,2.322
1891.057,21299.51,39.951,5212,8100,2,2,1.833,2.322
1890.977,21299.746,40.344,5212,8120,2,2,1.907,2.322
1890.905,21299.701,40.363,5212,8120,2,2,1.907,2.322
1890.976,21299.666,40.357,5212,8120,2,2,1.907,2.322
1890.919,21299.742,40.253,5212,8120,2,2,1.907,2.322
1890.961,21299.744,40.28,5212,8120,2,2,1.907,2.322
1890.978,21299.625,40.337,5212,8120,2,2,1.907,2.322
1890.922,21299.742,40.356,5212,8120,2,2,1.907,2.322
1890.958,21299.664,40.331,5212,8120,2,2,1.907,2.322
1891.355,21300.088,40.338,5212,8140,2,1.322,1.678,1
1891.292,21300.123,40.344,5212,8140,2,1.322,1.678,1
1890.787,21299.811,39.502,5212,8160,2,1.907,1.821,
1890.748,21299.531,39.947,5212,8180,2,2,1.931,1
1890.734,21299.57,39.98,5212,8180,2,2,1.931,1
1890.748,21299.531,39.947,5212,8180,2,2,1.931,1
1891.416,21300.09,39.84,5212,8200,1.585,1.415,1.807,1
1891.416,21300.049,39.787,5212,8200,1.585,1.415,1.807,1
1891.417,21300.049,39.811,5212,8200,1.585,1.415,1.807,1
1891.407,21300.049,39.762,5212,8200,1.585,1.415,1.807,1
1891.411,21300.088,39.803,5212,8200,1.585,1.415,1.807,1
1891.403,21300.088,39.766,5212,8200,1.585,1.415,1.807,1
1891.415,21300.09,39.792,5212,8200,1.585,1.415,1.807,1
1891.414,21300.09,39.816,5212,8200,1.585,1.415,1.807,1
1891.412,21300.088,39.827,5212,8200,1.585,1.415,1.807,1
1891.417,21300.09,39.864,5212,8200,1.585,1.415,1.807,1
1891.417,21300.049,39.823,5212,8200,1.585,1.415,1.807,1
1891.42,21300.049,39.871,5212,8200,1.585,1.415,1.807,1
1891.411,21300.088,39.779,5212,8200,1.585,1.415,1.807,1
1891.42,21300.049,39.835,5212,8200,1.585,1.415,1.807,1
1891.414,21300.049,39.775,5212,8200,1.585,1.415,1.807,1
1891.416,21300.049,39.799,5212,8200,1.585,1.415,1.807,1
1891.419,21300.049,39.859,5212,8200,1.585,1.415,1.807,1
1891.416,21300.049,39.847,5212,8200,1.585,1.415,1.807,1
1891.415,21300.09,39.852,5212,8200,1.585,1.415,1.807,1
1891.404,21300.088,39.755,5212,8200,1.585,1.415,1.807,1
1890.838,21299.936,40.239,5212,8220,2,1.907,1.648,1
1890.79,21299.973,40.137,5212,8220,2,1.907,1.648,1
1890.878,21297.197,39.715,5209,8240,2,1.7,1.254,
1890.878,21297.197,39.715,5209,8240,2,1.7,1.254,
1890.673,21297.307,39.771,5209,8260,2,2,1.248,2
1890.666,21297.348,39.778,5209,8260,2,2,1.248,2
1890.701,21297.35,39.767,5209,8260,2,2,1.248,2
1890.685,21297.309,39.813,5209,8260,2,2,1.248,2
1890.64,21297.307,39.795,5209,8260,2,2,1.248,2
1890.719,21297.311,39.762,5209,8260,2,2,1.248,2
1890.651,21297.348,39.86,5209,8260,2,2,1.248,2
1890.708,21297.311,39.829,5209,8260,2,2,1.248,2
1890.629,21297.346,39.816,5209,8260,2,2,1.248,2
1890.699,21297.35,39.753,5209,8260,2,2,1.248,2
1890.725,21297.352,39.811,5209,8260,2,2,1.248,2
1890.661,21297.348,39.791,5209,8260,2,2,1.248,2
1890.68,21297.309,39.841,5209,8260,2,2,1.248,2
1890.71,21297.35,39.837,5209,8260,2,2,1.248,2
1890.71,21297.35,39.837,5209,8260,2,2,1.248,2
1890.59,21297.141,39.547,5209,8280,2,1.322,1.678,1
1890.572,21297.139,39.516,5209,8280,2,1.322,1.678,1
1890.572,21297.139,39.516,5209,8280,2,1.322,1.678,1
1890.766,21297.516,39.633,5210,8300,2,1.807,1.619,
1890.766,21297.516,39.633,5210,8300,2,1.807,1.619,
1890.549,21298.43,39.715,5210,8320,2,2,1.833,2
1890.555,21298.391,39.723,5210,8320,2,2,1.833,2
1890.619,21298.434,39.709,5210,8320,2,2,1.833,2
1890.576,21298.391,39.712,5210,8320,2,2,1.833,2
1890.576,21298.391,39.684,5210,8320,2,2,1.833,2
1890.549,21298.43,39.715,5210,8320,2,2,1.833,2
1890.619,21298.434,39.709,5210,8320,2,2,1.833,2
1890.576,21298.391,39.684,5210,8320,2,2,1.833,2
1890.555,21298.391,39.723,5210,8320,2,2,1.833,2
1890.576,21298.391,39.712,5210,8320,2,2,1.833,2
1891.391,21297.875,40.17,5210,8340,2,1.322,0.848,1
1891.397,21297.877,40.147,5210,8340,2,1.322,0.848,1
1891.392,21297.875,40.195,5210,8340,2,1.322,0.848,1
1891.393,21297.875,40.159,5210,8340,2,1.322,0.848,1
1891.392,21297.875,40.219,5210,8340,2,1.322,0.848,1
1891.397,21297.875,40.134,5210,8340,2,1.322,0.848,1
1891.39,21297.875,40.183,5210,8340,2,1.322,0.848,1
1891.391,21297.875,40.243,5210,8340,2,1.322,0.848,1
1891.392,21297.875,40.195,5210,8340,2,1.322,0.848,1
1891.397,21297.875,40.134,5210,8340,2,1.322,0.848,1
1891.391,21297.875,40.17,5210,8340,2,1.322,0.848,1
1891.393,21297.877,40.231,5210,8340,2,1.322,0.848,1
1891.393,21297.875,40.159,5210,8340,2,1.322,0.848,1
1891.391,21297.875,40.207,5210,8340,2,1.322,0.848,1
1891.392,21297.875,40.219,5210,8340,2,1.322,0.848,1
1891.391,21297.875,40.243,5210,8340,2,1.322,0.848,1
1891.39,21297.875,40.183,5210,8340,2,1.322,0.848,1
1891.397,21297.877,40.147,5210,8340,2,1.322,0.848,1
1891.391,21297.875,40.207,5210,8340,2,1.322,0.848,1
1891.393,21297.877,40.231,5210,8340,2,1.322,0.848,1
1891.369,21298.357,39.565,5210,8360,2,1.322,1.202,1
1891.37,21298.357,39.515,5210,8360,2,1.322,1.202,1
1891.372,21298.357,39.578,5210,8360,2,1.322,1.202,1
1891.367,21298.357,39.503,5210,8360,2,1.322,1.202,1
1891.368,21298.357,39.589,5210,8360,2,1.322,1.202,1
1891.368,21298.357,39.54,5210,8360,2,1.322,1.202,1
1891.37,21298.357,39.602,5210,8360,2,1.322,1.202,1
1891.372,21298.357,39.578,5210,8360,2,1.322,1.202,1
1891.368,21298.357,39.589,5210,8360,2,1.322,1.202,1
1891.369,21298.357,39.565,5210,8360,2,1.322,1.202,1
1891.368,21298.357,39.528,5210,8360,2,1.322,1.202,1
1891.37,21298.357,39.615,5210,8360,2,1.322,1.202,1
1891.37,21298.357,39.602,5210,8360,2,1.322,1.202,1
1891.366,21298.357,39.552,5210,8360,2,1.322,1.202,1
1891.368,21298.357,39.54,5210,8360,2,1.322,1.202,1
1891.368,21298.357,39.528,5210,8360,2,1.322,1.202,1
1891.366,21298.357,39.552,5210,8360,2,1.322,1.202,1
1891.37,21298.357,39.615,5210,8360,2,1.322,1.202,1
1890.513,21297.662,39.583,5210,8380,2,2,1.585,2.322
1890.565,21297.664,39.618,5210,8380,2,2,1.585,2.322
1890.569,21297.705,39.611,5210,8380,2,2,1.585,2.322
1890.558,21297.664,39.603,5210,8380,2,2,1.585,2.322
1890.542,21297.703,39.593,5210,8380,2,2,1.585,2.322
1890.556,21297.705,39.623,5210,8380,2,2,1.585,2.322
1889.034,21299.068,40.034,5118,8400,2.322,2.138,1.471,
1888.954,21298.943,39.758,5118,8420,2.322,1.585,1.678,1.585
1888.99,21298.945,39.795,5118,8420,2.322,1.585,1.678,1.585
1888.978,21298.904,39.768,5118,8420,2.322,1.585,1.678,1.585
1888.954,21298.943,39.758,5118,8420,2.322,1.585,1.678,1.585
1888.978,21298.904,39.768,5118,8420,2.322,1.585,1.678,1.585
1889.42,21298.93,39.917,5118,8440,2.585,1.585,1.688,1
1889.397,21298.93,39.932,5118,8440,2.585,1.585,1.688,1
1889.478,21299.219,40.486,5118,8460,2.585,2,1.459,1
1889.413,21299.213,40.406,5118,8460,2.585,2,1.459,1
1889.478,21299.219,40.486,5118,8460,2.585,2,1.459,1
1889.413,21299.213,40.406,5118,8460,2.585,2,1.459,1
1889.413,21299.213,40.406,5118,8460,2.585,2,1.459,1
1889.236,21298.84,40.123,5118,8480,2,1.807,1.619,
1889.107,21299.115,40.437,5118,8500,2.322,2.138,1.471,
1889.292,21299.447,40.484,5118,8520,3,1.644,1.465,2.322
1889.363,21299.49,40.475,5118,8520,3,1.644,1.465,2.322
1889.328,21299.488,40.443,5118,8520,3,1.644,1.465,2.322
1889.257,21299.404,40.493,5118,8520,3,1.644,1.465,2.322
1889.301,21299.486,40.41,5118,8520,3,1.644,1.465,2.322
1889.346,21299.449,40.467,5118,8520,3,1.644,1.465,2.322
1889.363,21299.49,40.475,5118,8520,3,1.644,1.465,2.322
1889.292,21299.447,40.484,5118,8520,3,1.644,1.465,2.322
1889.257,21299.404,40.493,5118,8520,3,1.644,1.465,2.322
1889.118,21299.635,39.856,5119,8540,3,2.209,1.33,
1889.124,21299.557,40.479,5119,8560,2.807,2.193,1.492,
1889.447,21300.213,40.447,5119,8580,3,1.7,1.3,1.585
1889.39,21300.131,40.448,5119,8580,3,1.7,1.3,1.585
1889.457,21300.135,40.432,5119,8580,3,1.7,1.3,1.585
1889.39,21300.131,40.448,5119,8580,3,1.7,1.3,1.585
1889.479,21300.215,40.415,5119,8580,3,1.7,1.3,1.585
1889.627,21298.377,39.743,5154,8620,2,1.7,1.621,1
1889.626,21298.498,39.733,5154,8620,2,1.7,1.621,1
1889.627,21298.377,39.743,5154,8620,2,1.7,1.621,1
1889.626,21298.498,39.733,5154,8620,2,1.7,1.621,1
1890.184,21298.049,40.465,5154,8640,2,2,1.931,1
1890.182,21298.088,40.399,5154,8640,2,2,1.931,1
1890.184,21298.049,40.465,5154,8640,2,2,1.931,1
1890.182,21298.088,40.399,5154,8640,2,2,1.931,1
1890.468,21297.66,39.806,5154,8700,2,2,1.524,1
1890.435,21297.658,39.76,5154,8700,2,2,1.524,1
1890.439,21298.184,40.059,5154,8720,2,2,1.883,1.585
1890.419,21298.223,40.065,5154,8720,2,2,1.883,1.585
1890.433,21298.223,40.108,5154,8720,2,2,1.883,1.585
1890.419,21298.223,40.065,5154,8720,2,2,1.883,1.585
1890.433,21298.223,40.108,5154,8720,2,2,1.883,1.585
1889.948,21298.559,40.392,5155,8740,2,1.907,1.951,1.585
1889.951,21298.52,40.475,5155,8740,2,1.907,1.951,1.585
1889.959,21298.6,40.444,5155,8740,2,1.907,1.951,1.585
1889.951,21298.52,40.475,5155,8740,2,1.907,1.951,1.585
1889.959,21298.6,40.444,5155,8740,2,1.907,1.951,1.585
1889.949,21298.559,40.376,5155,8740,2,1.907,1.951,1.585
1889.939,21298.52,40.491,5155,8740,2,1.907,1.951,1.585
1889.948,21298.559,40.392,5155,8740,2,1.907,1.951,1.585
1889.939,21298.52,40.491,5155,8740,2,1.907,1.951,1.585
1889.925,21298.719,40.361,5155,8760,2.322,1.766,1.843,1.585
1889.958,21298.682,40.369,5155,8760,2.322,1.766,1.843,1.585
1889.937,21298.639,40.33,5155,8760,2.322,1.766,1.843,1.585
1889.976,21298.643,40.361,5155,8760,2.322,1.766,1.843,1.585
1889.958,21298.682,40.369,5155,8760,2.322,1.766,1.843,1.585
1889.925,21298.719,40.361,5155,8760,2.322,1.766,1.843,1.585
1889.976,21298.643,40.361,5155,8760,2.322,1.766,1.843,1.585
1889.976,21298.643,40.361,5155,8760,2.322,1.766,1.843,1.585
1889.937,21298.639,40.33,5155,8760,2.322,1.766,1.843,1.585
1889.958,21298.682,40.369,5155,8760,2.322,1.766,1.843,1.585
1889.802,21298.992,39.53,5155,8780,2.322,1.766,1.89,1
1889.828,21298.994,39.518,5155,8780,2.322,1.766,1.89,1
1889.802,21298.992,39.53,5155,8780,2.322,1.766,1.89,1
1889.828,21298.994,39.518,5155,8780,2.322,1.766,1.89,1
1889.802,21298.992,39.53,5155,8780,2.322,1.766,1.89,1
1890.248,21298.578,40.494,5155,8800,2.322,1.848,1.896,1
1890.199,21298.533,40.43,5155,8800,2.322,1.848,1.896,1
1890.199,21298.533,40.43,5155,8800,2.322,1.848,1.896,1
1890.248,21298.578,40.494,5155,8800,2.322,1.848,1.896,1
1889.658,21298.744,40.115,5155,8820,2.322,1.766,1.667,
1889.658,21298.744,40.115,5155,8820,2.322,1.766,1.667,
1889.658,21298.744,40.115,5155,8820,2.322,1.766,1.667,
1890.38,21298.906,40.009,5155,8840,2.322,1.766,1.843,1
1890.45,21298.951,40.048,5155,8840,2.322,1.766,1.843,1
1890.416,21298.949,40.074,5155,8840,2.322,1.766,1.843,1
1889.921,21298.758,39.974,5155,8860,2.322,1.766,1.843,
1889.921,21298.758,39.974,5155,8860,2.322,1.766,1.843,
1889.891,21298.836,39.665,5155,8880,2.322,1.766,1.843,1
1889.97,21298.84,39.719,5155,8880,2.322,1.766,1.843,1
1889.891,21298.836,39.665,5155,8880,2.322,1.766,1.843,1
1889.97,21298.84,39.719,5155,8880,2.322,1.766,1.843,1
1890.328,21298.904,40.306,5155,8900,2.322,1.766,1.867,
1890.328,21298.904,40.306,5155,8900,2.322,1.766,1.867,
1890.278,21298.779,40.053,5155,8920,2.322,1.766,1.957,1.585
1890.325,21298.781,40.041,5155,8920,2.322,1.766,1.957,1.585
1890.331,21298.822,40.05,5155,8920,2.322,1.766,1.957,1.585
1890.373,21298.785,40.101,5155,8920,2.322,1.766,1.957,1.585
1890.278,21298.779,40.053,5155,8920,2.322,1.766,1.957,1.585
1890.325,21298.781,40.041,5155,8920,2.322,1.766,1.957,1.585
1890.278,21298.779,40.053,5155,8920,2.322,1.766,1.957,1.585
1890.331,21298.822,40.05,5155,8920,2.322,1.766,1.957,1.585
1890.331,21298.822,40.05,5155,8920,2.322,1.766,1.957,1.585
1890.044,21299.928,39.734,5156,8940,2.807,1.585,1.562,1.585
1890.027,21299.887,39.651,5156,8940,2.807,1.585,1.562,1.585
1890.121,21299.932,39.667,5156,8940,2.807,1.585,1.562,1.585
1890.084,21299.891,39.643,5156,8940,2.807,1.585,1.562,1.585
1890.057,21299.928,39.69,5156,8940,2.807,1.585,1.562,1.585
1890.027,21299.887,39.651,5156,8940,2.807,1.585,1.562,1.585
1890.459,21299.834,40.247,5156,8960,2.322,1.678,1.755,1
1890.478,21299.836,40.233,5156,8960,2.322,1.678,1.755,1
1890.307,21299.504,39.944,5156,8980,2.322,1.766,1.771,1
1890.29,21299.543,39.921,5156,8980,2.322,1.766,1.771,1
1889.646,21300.225,40.398,5156,9000,2.807,1.515,1.233,1.585
1889.645,21300.186,40.407,5156,9000,2.807,1.515,1.233,1.585
1889.635,21300.184,40.423,5156,9000,2.807,1.515,1.233,1.585
1890.306,21299.904,39.739,5156,9020,2.322,1.766,1.467,
1890.306,21299.904,39.739,5156,9020,2.322,1.766,1.467,
1891.529,21295.566,39.677,5273,9040,1,1.585,0.737,1
1891.531,21295.566,39.628,5273,9040,1,1.585,0.737,1
1891.533,21295.566,39.641,5273,9040,1,1.585,0.737,1
1891.529,21295.566,39.677,5273,9040,1,1.585,0.737,1
1891.533,21295.566,39.641,5273,9040,1,1.585,0.737,1
1891.531,21295.566,39.628,5273,9040,1,1.585,0.737,1
1890.565,21293.568,40.354,5207,9060,2,1.807,0.363,
1890.565,21293.568,40.354,5207,9060,2,1.807,0.363,
1890.815,21293.811,40.345,5207,9080,2,1.7,0.943,1
1890.827,21293.857,40.352,5207,9080,2,1.7,0.943,1
1890.811,21293.766,40.311,5207,9080,2,1.7,0.943,1
1890.827,21293.857,40.352,5207,9080,2,1.7,0.943,1
1892.151,21293.381,39.76,5270,9100,2,1.322,0.926,1.585
1892.172,21293.428,39.757,5270,9100,2,1.322,0.926,1.585
1892.141,21293.426,39.798,5270,9100,2,1.322,0.926,1.585
1892.157,21293.426,39.778,5270,9100,2,1.322,0.926,1.585
1892.169,21293.473,39.751,5270,9100,2,1.322,0.926,1.585
1892.128,21293.471,39.801,5270,9100,2,1.322,0.926,1.585
1892.158,21293.473,39.76,5270,9100,2,1.322,0.926,1.585
1892.144,21293.381,39.77,5270,9100,2,1.322,0.926,1.585
1892.136,21293.471,39.791,5270,9100,2,1.322,0.926,1.585
1892.147,21293.471,39.77,5270,9100,2,1.322,0.926,1.585
1892.13,21293.379,39.779,5270,9100,2,1.322,0.926,1.585
1892.162,21293.426,39.767,5270,9100,2,1.322,0.926,1.585
1892.149,21293.426,39.787,5270,9100,2,1.322,0.926,1.585
1892.141,21293.471,39.781,5270,9100,2,1.322,0.926,1.585
1891.662,21292.895,40.244,5270,9120,1.585,0.737,1.678,1
1891.662,21292.895,40.208,5270,9120,1.585,0.737,1.678,1
1891.661,21292.895,40.147,5270,9120,1.585,0.737,1.678,1
1891.664,21292.895,40.22,5270,9120,1.585,0.737,1.678,1
1891.662,21292.895,40.232,5270,9120,1.585,0.737,1.678,1
1891.662,21292.895,40.196,5270,9120,1.585,0.737,1.678,1
1891.662,21292.895,40.183,5270,9120,1.585,0.737,1.678,1
1891.664,21292.895,40.16,5270,9120,1.585,0.737,1.678,1
1891.663,21292.895,40.172,5270,9120,1.585,0.737,1.678,1
1891.663,21292.895,40.135,5270,9120,1.585,0.737,1.678,1
1891.632,21293.537,40.291,5271,9140,2.322,1.379,1,1
1891.632,21293.582,40.296,5271,9140,2.322,1.379,1,1
1891.619,21293.672,40.147,5271,9160,2,1.7,1.158,1
1891.617,21293.672,40.208,5271,9160,2,1.7,1.158,1
1891.607,21293.672,40.243,5271,9160,2,1.7,1.158,1
1891.622,21293.672,40.172,5271,9160,2,1.7,1.158,1
1891.619,21293.672,40.22,5271,9160,2,1.7,1.158,1
1891.621,21293.672,40.196,5271,9160,2,1.7,1.158,1
1891.62,21293.672,40.135,5271,9160,2,1.7,1.158,1
1891.619,21293.672,40.16,5271,9160,2,1.7,1.158,1
1891.62,21293.672,40.184,5271,9160,2,1.7,1.158,1
1891.619,21293.672,40.232,5271,9160,2,1.7,1.158,1
1894.484,21293.465,39.501,5343,9200,2.585,1.503,1.404,1.585
1894.407,21293.414,39.511,5343,9200,2.585,1.503,1.404,1.585
1894.478,21293.418,39.529,5343,9200,2.585,1.503,1.404,1.585
1894.379,21293.412,39.508,5343,9200,2.585,1.503,1.404,1.585
1894.465,21293.463,39.501,5343,9200,2.585,1.503,1.404,1.585
1894.477,21295.988,39.688,5344,9220,2,1.322,1.888,2
1894.38,21295.982,39.685,5344,9220,2,1.322,1.888,2
1894.441,21295.9,39.676,5344,9220,2,1.322,1.888,2
1894.398,21295.941,39.681,5344,9220,2,1.322,1.888,2
1894.39,21295.898,39.674,5344,9220,2,1.322,1.888,2
1894.488,21295.947,39.681,5344,9220,2,1.322,1.888,2
1894.43,21295.986,39.686,5344,9220,2,1.322,1.888,2
1894.445,21295.943,39.681,5344,9220,2,1.322,1.888,2
1894.49,21295.904,39.678,5344,9220,2,1.322,1.888,2
1894.42,21295.943,39.681,5344,9220,2,1.322,1.888,2
1894.468,21295.945,39.682,5344,9220,2,1.322,1.888,2
1894.468,21295.945,39.682,5344,9220,2,1.322,1.888,2
1894.411,21295.984,39.687,5344,9220,2,1.322,1.888,2
1894.463,21295.902,39.677,5344,9220,2,1.322,1.888,2
1894.417,21295.9,39.676,5344,9220,2,1.322,1.888,2
1894.458,21295.988,39.688,5344,9220,2,1.322,1.888,2
1894.488,21295.947,39.681,5344,9220,2,1.322,1.888,2
1893.772,21297.891,39.606,5346,9240,2,1.459,1,
1894.606,21297.859,39.681,5376,9260,2.322,1.485,1.55,1
1894.511,21297.854,39.687,5376,9260,2.322,1.485,1.55,1
1894.621,21297.859,39.68,5376,9260,2.322,1.485,1.55,1
1894.523,21297.854,39.685,5376,9260,2.322,1.485,1.55,1
1894.541,21297.855,39.684,5376,9260,2.322,1.485,1.55,1
1894.571,21297.857,39.682,5376,9260,2.322,1.485,1.55,1
1894.593,21297.857,39.683,5376,9260,2.322,1.485,1.55,1
1894.558,21297.855,39.683,5376,9260,2.322,1.485,1.55,1
1889.712,21298.145,41.12,6801,9320,2,1.585,1.222,1
1889.738,21298.146,41.054,6801,9320,2,1.585,1.222,1
1889.712,21298.145,41.12,6801,9320,2,1.585,1.222,1
1889.738,21298.146,41.054,6801,9320,2,1.585,1.222,1
1889.883,21298.598,41.042,6802,9340,2,2,1.585,1.585
1889.98,21298.604,41.094,6802,9340,2,2,1.585,1.585
1889.981,21298.604,41.078,6802,9340,2,2,1.585,1.585
1889.981,21298.604,41.078,6802,9340,2,2,1.585,1.585
1889.98,21298.604,41.094,6802,9340,2,2,1.585,1.585
1889.883,21298.598,41.042,6802,9340,2,2,1.585,1.585
1890.176,21298.576,41.038,6802,9360,2,2.17,1.585,
1890.176,21298.576,41.038,6802,9360,2,2.17,1.585,
1889.951,21298.52,40.506,6802,9380,2,2,1.585,2
1889.903,21298.598,40.566,6802,9380,2,2,1.585,2
1889.91,21298.598,40.535,6802,9380,2,2,1.585,2
1889.885,21298.516,40.568,6802,9380,2,2,1.585,2
1889.885,21298.516,40.568,6802,9380,2,2,1.585,2
1889.903,21298.598,40.566,6802,9380,2,2,1.585,2
1889.91,21298.598,40.535,6802,9380,2,2,1.585,2
1890.193,21298.857,40.589,6802,9400,2,2.087,1.497,
1890.193,21298.857,40.589,6802,9400,2,2.087,1.497,
1890.885,21293.68,40.655,6840,9420,2,1.585,1.807,2
1890.964,21293.639,40.648,6840,9420,2,1.585,1.807,2
1890.929,21293.637,40.69,6840,9420,2,1.585,1.807,2
1890.964,21293.684,40.72,6840,9420,2,1.585,1.807,2
1890.972,21293.639,40.675,6840,9420,2,1.585,1.807,2
1890.99,21293.73,40.657,6840,9420,2,1.585,1.807,2
1890.99,21293.73,40.657,6840,9420,2,1.585,1.807,2
1890.964,21293.639,40.648,6840,9420,2,1.585,1.807,2
1890.964,21293.684,40.72,6840,9420,2,1.585,1.807,2
1890.929,21293.637,40.69,6840,9420,2,1.585,1.807,2
1890.885,21293.68,40.655,6840,9420,2,1.585,1.807,2
1891.15,21293.648,40.551,6840,9480,2,1.459,1.826,1
1891.216,21293.697,40.619,6840,9480,2,1.459,1.826,1
1891.15,21293.648,40.551,6840,9480,2,1.459,1.826,1
1891.216,21293.697,40.619,6840,9480,2,1.459,1.826,1
1890.926,21293.773,40.774,6840,9520,2,1.907,1.648,1
1890.978,21293.822,40.764,6840,9520,2,1.907,1.648,1
1890.926,21293.773,40.774,6840,9520,2,1.907,1.648,1
1890.978,21293.822,40.764,6840,9520,2,1.907,1.648,1
1890.864,21294.355,40.612,6840,9540,2,1.807,1.55,1
1890.843,21294.266,40.576,6840,9540,2,1.807,1.55,1
1890.843,21294.266,40.576,6840,9540,2,1.807,1.55,1
1890.864,21294.355,40.612,6840,9540,2,1.807,1.55,1
1889.438,21299.527,38.352,384,9580,2.585,2,1.719,1
1889.394,21299.525,38.357,384,9580,2.585,2,1.719,1
1890.538,21295.203,38.392,477,9620,2,2.248,1.396,1
1890.511,21295.158,38.391,477,9620,2,2.248,1.396,1
1890.502,21295.244,38.39,477,9620,2,2.248,1.396,1
1890.517,21295.201,38.402,477,9620,2,2.248,1.396,1
1893.69,21296.986,38.472,669,9640,2.585,1.115,1.429,1
1893.629,21296.982,38.496,669,9640,2.585,1.115,1.429,1
1889.335,21299.842,38.686,2770,9660,3,1.248,1.585,
1889.335,21299.842,38.686,2770,9660,3,1.248,1.585,
1888.546,21299.797,38.902,2770,9680,2.585,1.415,0.248,
1889.486,21299.613,39.174,2770,9700,2.585,2,1.7,
1889.571,21295.021,38.71,2805,9720,2.322,1.585,1.341,1
1889.513,21295.018,38.749,2805,9720,2.322,1.585,1.341,1
1892.91,21297.881,38.635,2972,9740,1.585,0.737,,1
1892.898,21297.879,38.64,2972,9740,1.585,0.737,,1
1894.364,21296.822,39.741,5345,9760,2,1.459,1.126,
1898.44,21295.672,38.22,1000,1,2,1.907,1.874,2
1898.474,21295.631,38.216,1000,1,2,1.907,1.874,2
1898.405,21295.625,38.222,1000,1,2,1.907,1.874,2
1898.468,21295.674,38.217,1000,1,2,1.907,1.874,2
1898.402,21295.713,38.22,1000,1,2,1.907,1.874,2
1898.415,21295.67,38.219,1000,1,2,1.907,1.874,2
1898.483,21295.717,38.215,1000,1,2,1.907,1.874,2
1898.452,21295.629,38.22,1000,1,2,1.907,1.874,2
1898.39,21295.711,38.219,1000,1,2,1.907,1.874,2
1898.411,21295.713,38.217,1000,1,2,1.907,1.874,2
1898.389,21295.668,38.219,1000,1,2,1.907,1.874,2
1898.453,21295.672,38.22,1000,1,2,1.907,1.874,2
1898.456,21295.717,38.217,1000,1,2,1.907,1.874,2
1898.484,21295.631,38.22,1000,1,2,1.907,1.874,2
1898.481,21295.674,38.217,1000,1,2,1.907,1.874,2
1898.388,21295.625,38.218,1000,1,2,1.907,1.874,2
1898.412,21295.627,38.221,1000,1,2,1.907,1.874,2
1898.445,21295.629,38.221,1000,1,2,1.907,1.874,2
1898.381,21295.625,38.22,1000,1,2,1.907,1.874,2
1898.477,21295.717,38.214,1000,1,2,1.907,1.874,2
1898.418,21295.627,38.222,1000,1,2,1.907,1.874,2
1898.492,21295.631,38.219,1000,1,2,1.907,1.874,2
1898.383,21295.711,38.22,1000,1,2,1.907,1.874,2
1898.488,21295.674,38.216,1000,1,2,1.907,1.874,2
1898.448,21295.672,38.218,1000,1,2,1.907,1.874,2
1898.489,21295.719,38.217,1000,1,2,1.907,1.874,2
1898.446,21295.715,38.212,1000,1,2,1.907,1.874,2
1898.381,21295.668,38.222,1000,1,2,1.907,1.874,2
1898.474,21295.674,38.217,1000,1,2,1.907,1.874,2
1898.42,21295.67,38.221,1000,1,2,1.907,1.874,2
1898.498,21295.633,38.22,1000,1,2,1.907,1.874,2
1898.396,21295.668,38.218,1000,1,2,1.907,1.874,2
1898.432,21295.672,38.222,1000,1,2,1.907,1.874,2
1898.407,21295.67,38.221,1000,1,2,1.907,1.874,2
1898.479,21295.631,38.219,1000,1,2,1.907,1.874,2
1898.465,21295.629,38.219,1000,1,2,1.907,1.874,2
1898.396,21295.713,38.22,1000,1,2,1.907,1.874,2
1898.437,21295.715,38.217,1000,1,2,1.907,1.874,2
1898.432,21295.627,38.22,1000,1,2,1.907,1.874,2
1898.459,21295.672,38.22,1000,1,2,1.907,1.874,2
1898.459,21295.629,38.218,1000,1,2,1.907,1.874,2
1898.377,21295.711,38.22,1000,1,2,1.907,1.874,2
1898.45,21295.715,38.216,1000,1,2,1.907,1.874,2
1898.43,21295.715,38.217,1000,1,2,1.907,1.874,2
1898.44,21295.629,38.218,1000,1,2,1.907,1.874,2
1898.496,21295.719,38.216,1000,1,2,1.907,1.874,2
1898.494,21295.676,38.217,1000,1,2,1.907,1.874,2
1898.378,21295.668,38.217,1000,1,2,1.907,1.874,2
1898.416,21295.713,38.218,1000,1,2,1.907,1.874,2
1898.427,21295.67,38.221,1000,1,2,1.907,1.874,2
